antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'navigation'}),frozenset({'google'}),0.03832752613240418,0.041811846689895474,0.010452961672473868,0.27272727272727276,6.522727272727273,0.008850417025822822,1.3175087108013936
frozenset({'navigation'}),frozenset({'disable'}),0.03832752613240418,0.05226480836236934,0.010452961672473868,0.27272727272727276,5.218181818181819,0.008449780864160062,1.3031358885017421
frozenset({'navigation'}),frozenset({'bar'}),0.03832752613240418,0.07665505226480836,0.010452961672473868,0.27272727272727276,3.5578512396694224,0.007514963153613618,1.2695993031358883
frozenset({'call'}),frozenset({'activity'}),0.03832752613240418,0.10104529616724739,0.010452961672473868,0.27272727272727276,2.699059561128527,0.006580145443067174,1.2360627177700347
frozenset({'disable'}),frozenset({'view'}),0.05226480836236934,0.13937282229965156,0.013937282229965157,0.26666666666666666,1.9133333333333333,0.006652988381551312,1.1735825150459296
frozenset({'dialog'}),frozenset({'alert'}),0.027874564459930314,0.006968641114982578,0.006968641114982578,0.25,35.875,0.006774393279024876,1.32404181184669
"frozenset({'action', 'bar'})",frozenset({'tabs'}),0.027874564459930314,0.006968641114982578,0.006968641114982578,0.25,35.875,0.006774393279024876,1.32404181184669
frozenset({'location'}),"frozenset({'api', 'google'})",0.027874564459930314,0.006968641114982578,0.006968641114982578,0.25,35.875,0.006774393279024876,1.32404181184669
frozenset({'hide'}),"frozenset({'show', 'bar'})",0.027874564459930314,0.006968641114982578,0.006968641114982578,0.25,35.875,0.006774393279024876,1.32404181184669
frozenset({'on'}),"frozenset({'click', 'listener'})",0.027874564459930314,0.006968641114982578,0.006968641114982578,0.25,35.875,0.006774393279024876,1.32404181184669
frozenset({'google'}),frozenset({'sign'}),0.041811846689895474,0.010452961672473868,0.010452961672473868,0.25,23.916666666666664,0.010015904041569037,1.3193960511033682
frozenset({'device'}),"frozenset({'using', 'screen'})",0.027874564459930314,0.010452961672473868,0.006968641114982578,0.25,23.916666666666664,0.006677269361046024,1.3193960511033682
frozenset({'location'}),"frozenset({'google', 'maps'})",0.027874564459930314,0.010452961672473868,0.006968641114982578,0.25,23.916666666666664,0.006677269361046024,1.3193960511033682
frozenset({'google'}),frozenset({'maps'}),0.041811846689895474,0.013937282229965157,0.010452961672473868,0.25,17.9375,0.00987021816460076,1.3147502903600465
frozenset({'location'}),frozenset({'manager'}),0.027874564459930314,0.013937282229965157,0.006968641114982578,0.25,17.9375,0.006580145443067173,1.3147502903600465
frozenset({'location'}),frozenset({'maps'}),0.027874564459930314,0.013937282229965157,0.006968641114982578,0.25,17.9375,0.006580145443067173,1.3147502903600465
frozenset({'on'}),frozenset({'thread'}),0.027874564459930314,0.013937282229965157,0.006968641114982578,0.25,17.9375,0.006580145443067173,1.3147502903600465
"frozenset({'android', 'disable'})",frozenset({'enable'}),0.027874564459930314,0.013937282229965157,0.006968641114982578,0.25,17.9375,0.006580145443067173,1.3147502903600465
frozenset({'location'}),frozenset({'api'}),0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
frozenset({'hide'}),frozenset({'map'}),0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
frozenset({'on'}),frozenset({'listener'}),0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
frozenset({'location'}),frozenset({'map'}),0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
frozenset({'hide'}),"frozenset({'google', 'map'})",0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
frozenset({'location'}),"frozenset({'google', 'map'})",0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
"frozenset({'bar', 'status'})","frozenset({'hide', 'android'})",0.027874564459930314,0.017421602787456445,0.006968641114982578,0.25,14.350000000000001,0.006483021525088322,1.3101045296167249
frozenset({'hide'}),frozenset({'show'}),0.027874564459930314,0.020905923344947737,0.006968641114982578,0.25,11.958333333333332,0.006385897607109471,1.305458768873403
frozenset({'on'}),frozenset({'item'}),0.027874564459930314,0.020905923344947737,0.006968641114982578,0.25,11.958333333333332,0.006385897607109471,1.305458768873403
frozenset({'prevent'}),"frozenset({'android', 'screen'})",0.027874564459930314,0.020905923344947737,0.006968641114982578,0.25,11.958333333333332,0.006385897607109471,1.305458768873403
frozenset({'hide'}),"frozenset({'keyboard', 'soft'})",0.027874564459930314,0.020905923344947737,0.006968641114982578,0.25,11.958333333333332,0.006385897607109471,1.305458768873403
frozenset({'hide'}),"frozenset({'bar', 'android', 'status'})",0.027874564459930314,0.020905923344947737,0.006968641114982578,0.25,11.958333333333332,0.006385897607109471,1.305458768873403
frozenset({'fragment'}),frozenset({'inside'}),0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
frozenset({'hide'}),frozenset({'soft'}),0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
"frozenset({'action', 'bar'})",frozenset({'height'}),0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
frozenset({'start'}),"frozenset({'app', 'android'})",0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
"frozenset({'android', 'button'})",frozenset({'event'}),0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
frozenset({'device'}),"frozenset({'android', 'check'})",0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
frozenset({'hide'}),"frozenset({'android', 'status'})",0.027874564459930314,0.024390243902439025,0.006968641114982578,0.25,10.25,0.00628877368913062,1.3008130081300813
"frozenset({'bar', 'status'})",frozenset({'hide'}),0.027874564459930314,0.027874564459930314,0.006968641114982578,0.25,8.96875,0.006191649771151768,1.2961672473867596
frozenset({'hide'}),"frozenset({'bar', 'status'})",0.027874564459930314,0.027874564459930314,0.006968641114982578,0.25,8.96875,0.006191649771151768,1.2961672473867596
frozenset({'device'}),frozenset({'using'}),0.027874564459930314,0.0313588850174216,0.006968641114982578,0.25,7.972222222222222,0.006094525853172917,1.291521486643438
frozenset({'hide'}),frozenset({'status'}),0.027874564459930314,0.0313588850174216,0.006968641114982578,0.25,7.972222222222222,0.006094525853172917,1.291521486643438
"frozenset({'android', 'button'})",frozenset({'back'}),0.027874564459930314,0.0313588850174216,0.006968641114982578,0.25,7.972222222222222,0.006094525853172917,1.291521486643438
frozenset({'hide'}),"frozenset({'android', 'bar'})",0.027874564459930314,0.03484320557491289,0.006968641114982578,0.25,7.175000000000001,0.005997401935194066,1.286875725900116
"frozenset({'view', 'android'})",frozenset({'web'}),0.05574912891986063,0.03484320557491289,0.013937282229965157,0.25,7.175000000000001,0.011994803870388131,1.286875725900116
frozenset({'google'}),frozenset({'navigation'}),0.041811846689895474,0.03832752613240418,0.010452961672473868,0.25,6.522727272727273,0.008850417025822822,1.2822299651567943
frozenset({'hide'}),frozenset({'google'}),0.027874564459930314,0.041811846689895474,0.006968641114982578,0.25,5.979166666666666,0.0058031540992363635,1.2775842044134726
frozenset({'start'}),frozenset({'google'}),0.027874564459930314,0.041811846689895474,0.006968641114982578,0.25,5.979166666666666,0.0058031540992363635,1.2775842044134726
frozenset({'hide'}),frozenset({'keyboard'}),0.027874564459930314,0.041811846689895474,0.006968641114982578,0.25,5.979166666666666,0.0058031540992363635,1.2775842044134726
"frozenset({'android', 'button'})",frozenset({'set'}),0.027874564459930314,0.04529616724738676,0.006968641114982578,0.25,5.519230769230769,0.0057060301812575116,1.272938443670151
frozenset({'start'}),frozenset({'app'}),0.027874564459930314,0.04878048780487805,0.006968641114982578,0.25,5.125,0.0056089062632786605,1.2682926829268293
"frozenset({'bar', 'status'})","frozenset({'android', 'programmatically'})",0.027874564459930314,0.04878048780487805,0.006968641114982578,0.25,5.125,0.0056089062632786605,1.2682926829268293
frozenset({'device'}),frozenset({'check'}),0.027874564459930314,0.05226480836236934,0.006968641114982578,0.25,4.783333333333333,0.005511782345299809,1.2636469221835076
"frozenset({'android', 'button'})",frozenset({'click'}),0.027874564459930314,0.05226480836236934,0.006968641114982578,0.25,4.783333333333333,0.005511782345299809,1.2636469221835076
frozenset({'text'}),"frozenset({'view', 'android'})",0.041811846689895474,0.05574912891986063,0.010452961672473868,0.25,4.484375,0.008121987640981439,1.259001161440186
frozenset({'use'}),frozenset({'get'}),0.027874564459930314,0.059233449477351915,0.006968641114982578,0.25,4.220588235294118,0.005317534509342107,1.2543554006968642
"frozenset({'android', 'disable'})",frozenset({'programmatically'}),0.027874564459930314,0.07665505226480836,0.006968641114982578,0.25,3.2613636363636367,0.004831914919447851,1.2311265969802554
"frozenset({'bar', 'status'})",frozenset({'programmatically'}),0.027874564459930314,0.07665505226480836,0.006968641114982578,0.25,3.2613636363636367,0.004831914919447851,1.2311265969802554
frozenset({'on'}),frozenset({'view'}),0.027874564459930314,0.13937282229965156,0.006968641114982578,0.25,1.7937500000000002,0.003083684395828528,1.1475029036004647
frozenset({'prevent'}),frozenset({'view'}),0.027874564459930314,0.13937282229965156,0.006968641114982578,0.25,1.7937500000000002,0.003083684395828528,1.1475029036004647
frozenset({'use'}),frozenset({'view'}),0.027874564459930314,0.13937282229965156,0.006968641114982578,0.25,1.7937500000000002,0.003083684395828528,1.1475029036004647
"frozenset({'android', 'disable'})",frozenset({'view'}),0.027874564459930314,0.13937282229965156,0.006968641114982578,0.25,1.7937500000000002,0.003083684395828528,1.1475029036004647
"frozenset({'action', 'bar'})",frozenset({'android'}),0.027874564459930314,0.5017421602787456,0.006968641114982578,0.25,0.4982638888888889,-0.0070172030739720035,0.6643437862950058
frozenset({'screen'}),frozenset({'home'}),0.059233449477351915,0.017421602787456445,0.013937282229965157,0.23529411764705882,13.505882352941176,0.012905340601439863,1.2849102117394802
frozenset({'screen'}),frozenset({'device'}),0.059233449477351915,0.027874564459930314,0.013937282229965157,0.23529411764705882,8.441176470588236,0.012286175624324686,1.2712409541677836
frozenset({'open'}),frozenset({'url'}),0.04529616724738676,0.013937282229965157,0.010452961672473868,0.23076923076923078,16.55769230769231,0.009821656205611335,1.2818815331010454
frozenset({'open'}),frozenset({'browser'}),0.04529616724738676,0.017421602787456445,0.010452961672473868,0.23076923076923078,13.246153846153847,0.009663829838895702,1.2773519163763067
frozenset({'open'}),frozenset({'programmatically'}),0.04529616724738676,0.07665505226480836,0.010452961672473868,0.23076923076923078,3.010489510489511,0.0069807816047299355,1.2003484320557491
frozenset({'view'}),frozenset({'web'}),0.13937282229965156,0.03484320557491289,0.0313588850174216,0.225,6.4575000000000005,0.02650268911847904,1.2453636057097897
frozenset({'status'}),frozenset({'translucent'}),0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
"frozenset({'android', 'application'})",frozenset({'minimize'}),0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
frozenset({'status'}),"frozenset({'programmatically', 'bar'})",0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
frozenset({'make'}),"frozenset({'call', 'phone'})",0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
frozenset({'status'}),"frozenset({'navigation', 'translucent'})",0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
frozenset({'status'}),"frozenset({'hide', 'android', 'bar'})",0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
frozenset({'status'}),"frozenset({'android', 'programmatically', 'bar'})",0.0313588850174216,0.006968641114982578,0.006968641114982578,0.22222222222222224,31.888888888888893,0.006750112299530163,1.2767546042807365
"frozenset({'android', 'get'})",frozenset({'window'}),0.0313588850174216,0.010452961672473868,0.006968641114982578,0.22222222222222224,21.25925925925926,0.006640847891803955,1.2722747635639622
frozenset({'status'}),"frozenset({'hide', 'bar'})",0.0313588850174216,0.010452961672473868,0.006968641114982578,0.22222222222222224,21.25925925925926,0.006640847891803955,1.2722747635639622
"frozenset({'android', 'application'})",frozenset({'number'}),0.0313588850174216,0.013937282229965157,0.006968641114982578,0.22222222222222224,15.944444444444446,0.006531583484077748,1.2677949228471876
frozenset({'using'}),"frozenset({'call', 'android'})",0.0313588850174216,0.013937282229965157,0.006968641114982578,0.22222222222222224,15.944444444444446,0.006531583484077748,1.2677949228471876
frozenset({'using'}),"frozenset({'screen', 'device'})",0.0313588850174216,0.013937282229965157,0.006968641114982578,0.22222222222222224,15.944444444444446,0.006531583484077748,1.2677949228471876
"frozenset({'android', 'open'})",frozenset({'close'}),0.0313588850174216,0.017421602787456445,0.006968641114982578,0.22222222222222224,12.755555555555556,0.00642231907635154,1.263315082130413
frozenset({'status'}),"frozenset({'hide', 'android'})",0.0313588850174216,0.017421602787456445,0.006968641114982578,0.22222222222222224,12.755555555555556,0.00642231907635154,1.263315082130413
frozenset({'make'}),frozenset({'list'}),0.0313588850174216,0.020905923344947737,0.006968641114982578,0.22222222222222224,10.62962962962963,0.006313054668625332,1.2588352414136386
frozenset({'make'}),frozenset({'phone'}),0.0313588850174216,0.020905923344947737,0.006968641114982578,0.22222222222222224,10.62962962962963,0.006313054668625332,1.2588352414136386
"frozenset({'android', 'get'})",frozenset({'size'}),0.0313588850174216,0.024390243902439025,0.006968641114982578,0.22222222222222224,9.11111111111111,0.006203790260899124,1.254355400696864
"frozenset({'view', 'web'})","frozenset({'android', 'click'})",0.0313588850174216,0.024390243902439025,0.006968641114982578,0.22222222222222224,9.11111111111111,0.006203790260899124,1.254355400696864
frozenset({'using'}),frozenset({'device'}),0.0313588850174216,0.027874564459930314,0.006968641114982578,0.22222222222222224,7.972222222222223,0.006094525853172917,1.2498755599800895
frozenset({'status'}),frozenset({'hide'}),0.0313588850174216,0.027874564459930314,0.006968641114982578,0.22222222222222224,7.972222222222223,0.006094525853172917,1.2498755599800895
frozenset({'back'}),"frozenset({'android', 'button'})",0.0313588850174216,0.027874564459930314,0.006968641114982578,0.22222222222222224,7.972222222222223,0.006094525853172917,1.2498755599800895
"frozenset({'view', 'web'})","frozenset({'android', 'open'})",0.0313588850174216,0.0313588850174216,0.006968641114982578,0.22222222222222224,7.08641975308642,0.005985261445446709,1.2453957192633152
"frozenset({'android', 'open'})","frozenset({'view', 'web'})",0.0313588850174216,0.0313588850174216,0.006968641114982578,0.22222222222222224,7.08641975308642,0.005985261445446709,1.2453957192633152
"frozenset({'android', 'open'})",frozenset({'web'}),0.0313588850174216,0.03484320557491289,0.006968641114982578,0.22222222222222224,6.377777777777778,0.005875997037720501,1.2409158785465404
frozenset({'make'}),frozenset({'call'}),0.0313588850174216,0.03832752613240418,0.006968641114982578,0.22222222222222224,5.7979797979797985,0.005766732629994294,1.236436037829766
frozenset({'using'}),frozenset({'call'}),0.0313588850174216,0.03832752613240418,0.006968641114982578,0.22222222222222224,5.7979797979797985,0.005766732629994294,1.236436037829766
frozenset({'status'}),frozenset({'navigation'}),0.0313588850174216,0.03832752613240418,0.006968641114982578,0.22222222222222224,5.7979797979797985,0.005766732629994294,1.236436037829766
"frozenset({'view', 'web'})",frozenset({'open'}),0.0313588850174216,0.04529616724738676,0.006968641114982578,0.22222222222222224,4.905982905982906,0.005548203814541878,1.227476356396217
frozenset({'status'}),"frozenset({'android', 'programmatically'})",0.0313588850174216,0.04878048780487805,0.006968641114982578,0.22222222222222224,4.555555555555555,0.005438939406815671,1.2229965156794425
"frozenset({'view', 'web'})",frozenset({'click'}),0.0313588850174216,0.05226480836236934,0.006968641114982578,0.22222222222222224,4.251851851851852,0.0053296749990894635,1.218516674962668
"frozenset({'view', 'web'})",frozenset({'disable'}),0.0313588850174216,0.05226480836236934,0.006968641114982578,0.22222222222222224,4.251851851851852,0.0053296749990894635,1.218516674962668
frozenset({'make'}),frozenset({'bar'}),0.0313588850174216,0.07665505226480836,0.006968641114982578,0.22222222222222224,2.8989898989898992,0.004564824145006009,1.1871577899452463
frozenset({'status'}),frozenset({'programmatically'}),0.0313588850174216,0.07665505226480836,0.006968641114982578,0.22222222222222224,2.8989898989898992,0.004564824145006009,1.1871577899452463
"frozenset({'android', 'application'})",frozenset({'programmatically'}),0.0313588850174216,0.07665505226480836,0.006968641114982578,0.22222222222222224,2.8989898989898992,0.004564824145006009,1.1871577899452463
"frozenset({'android', 'open'})",frozenset({'programmatically'}),0.0313588850174216,0.07665505226480836,0.006968641114982578,0.22222222222222224,2.8989898989898992,0.004564824145006009,1.1871577899452463
frozenset({'back'}),frozenset({'activity'}),0.0313588850174216,0.10104529616724739,0.006968641114982578,0.22222222222222224,2.1992337164750957,0.003799973290922556,1.1557989049278248
frozenset({'using'}),frozenset({'activity'}),0.0313588850174216,0.10104529616724739,0.006968641114982578,0.22222222222222224,2.1992337164750957,0.003799973290922556,1.1557989049278248
"frozenset({'android', 'get'})",frozenset({'activity'}),0.0313588850174216,0.10104529616724739,0.006968641114982578,0.22222222222222224,2.1992337164750957,0.003799973290922556,1.1557989049278248
"frozenset({'android', 'get'})",frozenset({'view'}),0.0313588850174216,0.13937282229965156,0.006968641114982578,0.22222222222222224,1.5944444444444446,0.0025980648059342713,1.106520657043305
"frozenset({'android', 'open'})",frozenset({'view'}),0.0313588850174216,0.13937282229965156,0.006968641114982578,0.22222222222222224,1.5944444444444446,0.0025980648059342713,1.106520657043305
"frozenset({'android', 'programmatically'})",frozenset({'close'}),0.04878048780487805,0.017421602787456445,0.010452961672473868,0.2142857142857143,12.3,0.00960312739015892,1.2505543237250556
frozenset({'action'}),frozenset({'tabs'}),0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
frozenset({'action'}),"frozenset({'tabs', 'bar'})",0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
frozenset({'web'}),"frozenset({'view', 'open'})",0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
"frozenset({'android', 'bar'})","frozenset({'hide', 'status'})",0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
"frozenset({'android', 'bar'})","frozenset({'programmatically', 'status'})",0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
frozenset({'web'}),"frozenset({'view', 'android', 'click'})",0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
frozenset({'web'}),"frozenset({'view', 'android', 'open'})",0.03484320557491289,0.006968641114982578,0.006968641114982578,0.2,28.700000000000003,0.00672583132003545,1.2412891986062717
frozenset({'web'}),"frozenset({'view', 'click'})",0.03484320557491289,0.010452961672473868,0.006968641114982578,0.2,19.133333333333333,0.006604426422561887,1.2369337979094075
frozenset({'action'}),"frozenset({'height', 'bar'})",0.03484320557491289,0.013937282229965157,0.006968641114982578,0.2,14.350000000000001,0.006483021525088322,1.2325783972125435
"frozenset({'android', 'activity'})",frozenset({'restart'}),0.03484320557491289,0.013937282229965157,0.006968641114982578,0.2,14.350000000000001,0.006483021525088322,1.2325783972125435
frozenset({'web'}),"frozenset({'view', 'disable'})",0.03484320557491289,0.013937282229965157,0.006968641114982578,0.2,14.350000000000001,0.006483021525088322,1.2325783972125435
frozenset({'action'}),frozenset({'height'}),0.03484320557491289,0.024390243902439025,0.006968641114982578,0.2,8.2,0.00611880683266763,1.2195121951219512
frozenset({'click'}),frozenset({'event'}),0.05226480836236934,0.024390243902439025,0.010452961672473868,0.2,8.2,0.009178210249001445,1.2195121951219512
frozenset({'web'}),"frozenset({'android', 'click'})",0.03484320557491289,0.024390243902439025,0.006968641114982578,0.2,8.2,0.00611880683266763,1.2195121951219512
frozenset({'click'}),frozenset({'on'}),0.05226480836236934,0.027874564459930314,0.010452961672473868,0.2,7.175000000000001,0.0089961029027911,1.215156794425087
"frozenset({'android', 'bar'})",frozenset({'hide'}),0.03484320557491289,0.027874564459930314,0.006968641114982578,0.2,7.175000000000001,0.005997401935194066,1.215156794425087
frozenset({'web'}),"frozenset({'android', 'open'})",0.03484320557491289,0.0313588850174216,0.006968641114982578,0.2,6.377777777777778,0.005875997037720501,1.210801393728223
"frozenset({'android', 'bar'})",frozenset({'action'}),0.03484320557491289,0.03484320557491289,0.006968641114982578,0.2,5.74,0.0057545921402469375,1.2064459930313587
frozenset({'action'}),"frozenset({'android', 'bar'})",0.03484320557491289,0.03484320557491289,0.006968641114982578,0.2,5.74,0.0057545921402469375,1.2064459930313587
frozenset({'disable'}),"frozenset({'android', 'bar'})",0.05226480836236934,0.03484320557491289,0.010452961672473868,0.2,5.74,0.008631888210370408,1.2064459930313587
frozenset({'disable'}),frozenset({'navigation'}),0.05226480836236934,0.03832752613240418,0.010452961672473868,0.2,5.218181818181819,0.008449780864160062,1.2020905923344947
frozenset({'web'}),frozenset({'open'}),0.03484320557491289,0.04529616724738676,0.006968641114982578,0.2,4.415384615384616,0.005390377447826245,1.1933797909407666
frozenset({'click'}),frozenset({'button'}),0.05226480836236934,0.05226480836236934,0.010452961672473868,0.2,3.8266666666666667,0.007721351479318676,1.1846689895470381
frozenset({'button'}),frozenset({'click'}),0.05226480836236934,0.05226480836236934,0.010452961672473868,0.2,3.8266666666666667,0.007721351479318676,1.1846689895470381
frozenset({'web'}),frozenset({'click'}),0.03484320557491289,0.05226480836236934,0.006968641114982578,0.2,3.8266666666666667,0.0051475676528791176,1.1846689895470381
frozenset({'web'}),frozenset({'disable'}),0.03484320557491289,0.05226480836236934,0.006968641114982578,0.2,3.8266666666666667,0.0051475676528791176,1.1846689895470381
"frozenset({'android', 'activity'})",frozenset({'get'}),0.03484320557491289,0.059233449477351915,0.006968641114982578,0.2,3.3764705882352946,0.0049047578579319885,1.17595818815331
"frozenset({'android', 'activity'})",frozenset({'screen'}),0.03484320557491289,0.059233449477351915,0.006968641114982578,0.2,3.3764705882352946,0.0049047578579319885,1.17595818815331
frozenset({'disable'}),frozenset({'bar'}),0.05226480836236934,0.07665505226480836,0.010452961672473868,0.2,2.6090909090909093,0.006446600055846254,1.1541811846689893
frozenset({'disable'}),frozenset({'programmatically'}),0.05226480836236934,0.07665505226480836,0.010452961672473868,0.2,2.6090909090909093,0.006446600055846254,1.1541811846689893
"frozenset({'android', 'bar'})",frozenset({'programmatically'}),0.03484320557491289,0.07665505226480836,0.006968641114982578,0.2,2.6090909090909093,0.004297733370564169,1.1541811846689893
frozenset({'action'}),frozenset({'view'}),0.03484320557491289,0.13937282229965156,0.006968641114982578,0.2,1.435,0.002112445216040016,1.0757839721254354
frozenset({'click'}),frozenset({'view'}),0.05226480836236934,0.13937282229965156,0.010452961672473868,0.2,1.435,0.0031686678240600234,1.0757839721254354
"frozenset({'view', 'android'})",frozenset({'scroll'}),0.05574912891986063,0.017421602787456445,0.010452961672473868,0.18750000000000003,10.762500000000003,0.009481722492685356,1.2093272581077459
"frozenset({'view', 'android'})",frozenset({'text'}),0.05574912891986063,0.041811846689895474,0.010452961672473868,0.18750000000000003,4.484375,0.008121987640981439,1.1793084963816671
frozenset({'call'}),frozenset({'observable'}),0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),frozenset({'translucent'}),0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'call'}),"frozenset({'adapter', 'observable'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),"frozenset({'marker', 'android'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'call'}),"frozenset({'phone', 'make'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),"frozenset({'drawer', 'disable'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),"frozenset({'icon', 'drawer'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),"frozenset({'marker', 'google'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),"frozenset({'status', 'translucent'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'navigation'}),"frozenset({'marker', 'android', 'google'})",0.03832752613240418,0.006968641114982578,0.006968641114982578,0.18181818181818182,26.09090909090909,0.006701550340540738,1.213704994192799
frozenset({'call'}),frozenset({'first'}),0.03832752613240418,0.010452961672473868,0.006968641114982578,0.18181818181818182,17.393939393939394,0.006568004953319817,1.2094463801780875
frozenset({'navigation'}),frozenset({'icon'}),0.03832752613240418,0.010452961672473868,0.006968641114982578,0.18181818181818182,17.393939393939394,0.006568004953319817,1.2094463801780875
frozenset({'navigation'}),frozenset({'marker'}),0.03832752613240418,0.013937282229965157,0.006968641114982578,0.18181818181818182,13.045454545454545,0.006434459566098897,1.205187766163376
frozenset({'call'}),frozenset({'adapter'}),0.03832752613240418,0.017421602787456445,0.006968641114982578,0.18181818181818182,10.436363636363637,0.006300914178877976,1.2009291521486645
frozenset({'navigation'}),frozenset({'map'}),0.03832752613240418,0.017421602787456445,0.006968641114982578,0.18181818181818182,10.436363636363637,0.006300914178877976,1.2009291521486645
frozenset({'navigation'}),"frozenset({'android', 'google'})",0.03832752613240418,0.017421602787456445,0.006968641114982578,0.18181818181818182,10.436363636363637,0.006300914178877976,1.2009291521486645
frozenset({'navigation'}),"frozenset({'google', 'map'})",0.03832752613240418,0.017421602787456445,0.006968641114982578,0.18181818181818182,10.436363636363637,0.006300914178877976,1.2009291521486645
frozenset({'call'}),frozenset({'phone'}),0.03832752613240418,0.020905923344947737,0.006968641114982578,0.18181818181818182,8.696969696969697,0.006167368791657055,1.1966705381339529
frozenset({'call'}),"frozenset({'using', 'android'})",0.03832752613240418,0.020905923344947737,0.006968641114982578,0.18181818181818182,8.696969696969697,0.006167368791657055,1.1966705381339529
frozenset({'bar'}),frozenset({'height'}),0.07665505226480836,0.024390243902439025,0.013937282229965157,0.18181818181818182,7.454545454545454,0.012067646808872269,1.1924119241192412
frozenset({'call'}),frozenset({'make'}),0.03832752613240418,0.0313588850174216,0.006968641114982578,0.18181818181818182,5.7979797979797985,0.005766732629994294,1.1838946960898182
frozenset({'call'}),frozenset({'using'}),0.03832752613240418,0.0313588850174216,0.006968641114982578,0.18181818181818182,5.7979797979797985,0.005766732629994294,1.1838946960898182
frozenset({'navigation'}),frozenset({'status'}),0.03832752613240418,0.0313588850174216,0.006968641114982578,0.18181818181818182,5.7979797979797985,0.005766732629994294,1.1838946960898182
frozenset({'intent'}),frozenset({'call'}),0.03832752613240418,0.03832752613240418,0.006968641114982578,0.18181818181818182,4.743801652892563,0.005499641855552453,1.175377468060395
